x,sin(x),Taylor_1,Taylor_3,Taylor_5,Taylor_7,Taylor_9
5.16758379,-0.89817540,5.16758379,-17.83154217,12.87680140,-6.64779905,0.59363723
5.17758879,-0.89373195,5.17758879,-17.95538238,13.05138795,-6.73936663,0.62923314
5.18759380,-0.88919903,5.18759380,-18.07974086,13.22777183,-6.83224068,0.66550366
5.19759880,-0.88457711,5.19759880,-18.20461862,13.40596550,-6.92643884,0.70245811
5.20760380,-0.87986664,5.20760380,-18.33001667,13.58598146,-7.02197895,0.74010590
5.21760880,-0.87506810,5.21760880,-18.45593599,13.76783226,-7.11887903,0.77845661
5.22761381,-0.87018197,5.22761381,-18.58237760,13.95153051,-7.21715729,0.81751992
5.23761881,-0.86520873,5.23761881,-18.70934249,14.13708885,-7.31683212,0.85730569
5.24762381,-0.86014888,5.24762381,-18.83683167,14.32452001,-7.41792208,0.89782388
5.25762881,-0.85500293,5.25762881,-18.96484613,14.51383674,-7.52044595,0.93908462
5.26763382,-0.84977140,5.26763382,-19.09338688,14.70505186,-7.62442267,0.98109817
5.27763882,-0.84445481,5.27763882,-19.22245493,14.89817823,-7.72987138,1.02387494
5.28764382,-0.83905368,5.28764382,-19.35205126,15.09322877,-7.83681141,1.06742548
5.29764882,-0.83356857,5.29764882,-19.48217689,15.29021646,-7.94526230,1.11176050
5.30765383,-0.82800002,5.30765383,-19.61283282,15.48915433,-8.05524375,1.15689085
5.31765883,-0.82234859,5.31765883,-19.74402004,15.69005544,-8.16677569,1.20282755
5.32766383,-0.81661484,5.32766383,-19.87573956,15.89293294,-8.27987821,1.24958175
5.33766883,-0.81079935,5.33766883,-20.00799238,16.09780000,-8.39457164,1.29716479
5.34767384,-0.80490269,5.34767384,-20.14077950,16.30466987,-8.51087648,1.34558813
5.35767884,-0.79892547,5.35767884,-20.27410192,16.51355583,-8.62881343,1.39486343
5.36768384,-0.79286828,5.36768384,-20.40796065,16.72447125,-8.74840341,1.44500249
5.37768884,-0.78673172,5.37768884,-20.54235668,16.93742950,-8.86966752,1.49601727
5.38769385,-0.78051640,5.38769385,-20.67729102,17.15244405,-8.99262709,1.54791993
5.39769885,-0.77422296,5.39769885,-20.81276467,17.36952840,-9.11730364,1.60072276
5.40770385,-0.76785202,5.40770385,-20.94877863,17.58869612,-9.24371889,1.65443825
5.41770885,-0.76140422,5.41770885,-21.08533390,17.80996081,-9.37189479,1.70907905
5.42771386,-0.75488021,5.42771386,-21.22243148,18.03333615,-9.50185349,1.76465799
5.43771886,-0.74828063,5.43771886,-21.36007238,18.25883587,-9.63361735,1.82118808
5.44772386,-0.74160614,5.44772386,-21.49825759,18.48647373,-9.76720893,1.87868252
5.45772886,-0.73485743,5.45772886,-21.63698812,18.71626358,-9.90265103,1.93715467
5.46773387,-0.72803515,5.46773387,-21.77626497,18.94821929,-10.03996665,1.99661809
5.47773887,-0.72114000,5.47773887,-21.91608914,19.18235482,-10.17917900,2.05708653
5.48774387,-0.71417267,5.48774387,-22.05646164,19.41868415,-10.32031153,2.11857392
5.49774887,-0.70713384,5.49774887,-22.19738345,19.65722134,-10.46338788,2.18109439
5.50775388,-0.70002423,5.50775388,-22.33885559,19.89798049,-10.60843195,2.24466226
5.51775888,-0.69284455,5.51775888,-22.48087906,20.14097577,-10.75546782,2.30929206
5.52776388,-0.68559552,5.52776388,-22.62345486,20.38622139,-10.90451983,2.37499849
5.53776888,-0.67827786,5.53776888,-22.76658398,20.63373163,-11.05561251,2.44179648
5.54777389,-0.67089230,5.54777389,-22.91026744,20.88352081,-11.20877065,2.50970116
5.55777889,-0.66343959,5.55777889,-23.05450623,21.13560331,-11.36401926,2.57872786
5.56778389,-0.65592047,5.56778389,-23.19930135,21.38999357,-11.52138356,2.64889211
5.57778889,-0.64833569,5.57778889,-23.34465381,21.64670609,-11.68088901,2.72020967
5.58779390,-0.64068601,5.58779390,-23.49056461,21.90575542,-11.84256133,2.79269651
5.59779890,-0.63297221,5.59779890,-23.63703474,22.16715616,-12.00642643,2.86636881
5.60780390,-0.62519504,5.60780390,-23.78406522,22.43092297,-12.17251048,2.94124297
5.61780890,-0.61735529,5.61780890,-23.93165703,22.69707057,-12.34083990,3.01733562
5.62781391,-0.60945374,5.62781391,-24.07981119,22.96561374,-12.51144131,3.09466360
5.63781891,-0.60149119,5.63781891,-24.22852870,23.23656731,-12.68434160,3.17324400
5.64782391,-0.59346842,5.64782391,-24.37781055,23.50994615,-12.85956789,3.25309413
5.65782891,-0.58538626,5.65782891,-24.52765774,23.78576522,-13.03714755,3.33423152
5.66783392,-0.57724549,5.66783392,-24.67807129,24.06403952,-13.21710819,3.41667394
5.67783892,-0.56904695,5.67783892,-24.82905219,24.34478410,-13.39947766,3.50043942
5.68784392,-0.56079144,5.68784392,-24.98060144,24.62801407,-13.58428407,3.58554621
5.69784892,-0.55247980,5.69784892,-25.13272004,24.91374461,-13.77155576,3.67201281
5.70785393,-0.54411285,5.70785393,-25.28540900,25.20199094,-13.96132134,3.75985796
5.71785893,-0.53569144,5.71785893,-25.43866931,25.49276835,-14.15360967,3.84910067
5.72786393,-0.52721641,5.72786393,-25.59250198,25.78609217,-14.34844984,3.93976017
5.73786893,-0.51868860,5.73786893,-25.74690802,26.08197781,-14.54587122,4.03185597
5.74787394,-0.51010888,5.74787394,-25.90188841,26.38044072,-14.74590344,4.12540784
5.75787894,-0.50147809,5.75787894,-26.05744417,26.68149642,-14.94857636,4.22043580
5.76788394,-0.49279710,5.76788394,-26.21357629,26.98516048,-15.15392012,4.31696013
5.77788894,-0.48406679,5.77788894,-26.37028577,27.29144852,-15.36196512,4.41500139
5.78789395,-0.47528802,5.78789395,-26.52757363,27.60037623,-15.57274202,4.51458041
5.79789895,-0.46646167,5.79789895,-26.68544085,27.91195936,-15.78628174,4.61571829
5.80790395,-0.45758864,5.80790395,-26.84388844,28.22621371,-16.00261547,4.71843640
5.81790895,-0.44866979,5.81790895,-27.00291740,28.54315514,-16.22177467,4.82275639
5.82791396,-0.43970604,5.82791396,-27.16252874,28.86279957,-16.44379106,4.92870021
5.83791896,-0.43069827,5.83791896,-27.32272345,29.18516297,-16.66869665,5.03629008
5.84792396,-0.42164739,5.84792396,-27.48350254,29.51026139,-16.89652369,5.14554850
5.85792896,-0.41255431,5.85792896,-27.64486700,29.83811091,-17.12730474,5.25649830
5.86793397,-0.40341992,5.86793397,-27.80681785,30.16872769,-17.36107261,5.36916257
5.87793897,-0.39424516,5.87793897,-27.96935607,30.50212794,-17.59786039,5.48356471
5.88794397,-0.38503093,5.88794397,-28.13248268,30.83832793,-17.83770146,5.59972841
5.89794897,-0.37577816,5.89794897,-28.29619867,31.17734399,-18.08062947,5.71767771
5.90795398,-0.36648777,5.90795398,-28.46050504,31.51919250,-18.32667837,5.83743689
5.91795898,-0.35716070,5.91795898,-28.62540281,31.86388992,-18.57588235,5.95903061
5.92796398,-0.34779788,5.92796398,-28.79089296,32.21145274,-18.82827595,6.08248380
5.93796898,-0.33840025,5.93796898,-28.95697650,32.56189755,-19.08389393,6.20782173
5.94797399,-0.32896874,5.94797399,-29.12365443,32.91524095,-19.34277139,6.33506999
5.95797899,-0.31950430,5.95797899,-29.29092775,33.27149964,-19.60494368,6.46425448
5.96798399,-0.31000787,5.96798399,-29.45879747,33.63069036,-19.87044649,6.59540146
5.97798899,-0.30048042,5.97798899,-29.62726458,33.99282991,-20.13931575,6.72853750
5.98799400,-0.29092289,5.98799400,-29.79633009,34.35793515,-20.41158772,6.86368952
5.99799900,-0.28133624,5.99799900,-29.96599500,34.72602302,-20.68729895,7.00088477
6.00800400,-0.27172143,6.00800400,-30.13626031,35.09711049,-20.96648628,7.14015085
6.01800900,-0.26207941,6.01800900,-30.30712702,35.47121461,-21.24918686,7.28151570
6.02801401,-0.25241117,6.02801401,-30.47859614,35.84835247,-21.53543814,7.42500762
6.03801901,-0.24271765,6.03801901,-30.65066866,36.22854126,-21.82527786,7.57065528
6.04802401,-0.23299984,6.04802401,-30.82334558,36.61179818,-22.11874409,7.71848768
6.05802901,-0.22325871,6.05802901,-30.99662791,36.99814052,-22.41587519,7.86853420
6.06803402,-0.21349523,6.06803402,-31.17051666,37.38758564,-22.71670983,8.02082458
6.07803902,-0.20371038,6.07803902,-31.34501281,37.78015093,-23.02128700,8.17538893
6.08804402,-0.19390514,6.08804402,-31.52011737,38.17585386,-23.32964599,8.33225775
6.09804902,-0.18408049,6.09804902,-31.69583135,38.57471197,-23.64182641,8.49146190
6.10805403,-0.17423741,6.10805403,-31.87215574,38.97674284,-23.95786819,8.65303263
6.11805903,-0.16437689,6.11805903,-32.04909155,39.38196411,-24.27781157,8.81700157
6.12806403,-0.15449992,6.12806403,-32.22663978,39.79039351,-24.60169712,8.98340077
6.13806903,-0.14460748,6.13806903,-32.40480143,40.20204880,-24.92956571,9.15226262
6.14807404,-0.13470057,6.14807404,-32.58357750,40.61694782,-25.26145856,9.32361996
6.15807904,-0.12478017,6.15807904,-32.76296899,41.03510847,-25.59741720,9.49750601
6.16808404,-0.11484728,6.16808404,-32.94297691,41.45654869,-25.93748348,9.67395440
6.17808904,-0.10490290,6.17808904,-33.12360225,41.88128652,-26.28169959,9.85299916
6.18809405,-0.09494802,6.18809405,-33.30484602,42.30934002,-26.63010805,10.03467476
6.19809905,-0.08498363,6.19809905,-33.48670922,42.74072735,-26.98275170,10.21901607
6.20810405,-0.07501073,6.20810405,-33.66919284,43.17546671,-27.33967374,10.40605839
6.21810905,-0.06503033,6.21810905,-33.85229790,43.61357635,-27.70091767,10.59583746
6.22811406,-0.05504342,6.22811406,-34.03602540,44.05507463,-28.06652735,10.78838942
6.23811906,-0.04505099,6.23811906,-34.22037632,44.49997991,-28.43654697,10.98375088
6.24812406,-0.03505406,6.24812406,-34.40535169,44.94831066,-28.81102107,11.18195888
6.25812906,-0.02505362,6.25812906,-34.59095249,45.40008540,-29.18999454,11.38305090
6.26813407,-0.01505067,6.26813407,-34.77717973,45.85532270,-29.57351258,11.58706488
6.27813907,-0.00504622,6.27813907,-34.96403441,46.31404120,-29.96162077,11.79403921
6.28814407,0.00495874,6.28814407,-35.15151753,46.77625961,-30.35436503,12.00401273
6.29814907,0.01496321,6.29814907,-35.33963010,47.24199670,-30.75179163,12.21702477
6.30815408,0.02496618,6.30815408,-35.52837311,47.71127129,-31.15394719,12.43311511
6.31815908,0.03496664,6.31815908,-35.71774757,48.18410227,-31.56087867,12.65232400
6.32816408,0.04496361,6.32816408,-35.90775448,48.66050862,-31.97263342,12.87469218
6.33816908,0.05495608,6.33816908,-36.09839484,49.14050933,-32.38925912,13.10026086
6.34817409,0.06494304,6.34817409,-36.28966964,49.62412351,-32.81080382,13.32907174
6.35817909,0.07492351,6.35817909,-36.48157990,50.11137028,-33.23731592,13.56116704
6.36818409,0.08489647,6.36818409,-36.67412662,50.60226887,-33.66884421,13.79658943
6.37818909,0.09486094,6.37818909,-36.86731079,51.09683855,-34.10543782,14.03538212
6.38819410,0.10481591,6.38819410,-37.06113342,51.59509866,-34.54714626,14.27758881
6.39819910,0.11476039,6.39819910,-37.25559550,52.09706859,-34.99401941,14.52325371
6.40820410,0.12469338,6.40820410,-37.45069805,52.60276782,-35.44610750,14.77242156
6.41820910,0.13461389,6.41820910,-37.64644206,53.11221587,-35.90346117,15.02513762
6.42821411,0.14452093,6.42821411,-37.84282853,53.62543234,-36.36613140,15.28144765
6.43821911,0.15441350,6.43821911,-38.03985847,54.14243688,-36.83416958,15.54139799
6.44822411,0.16429061,6.44822411,-38.23753287,54.66324922,-37.30762745,15.80503547
6.45822911,0.17415128,6.45822911,-38.43585274,55.18788914,-37.78655715,16.07240749
6.46823412,0.18399451,6.46823412,-38.63481908,55.71637651,-38.27101119,16.34356200
6.47823912,0.19381933,6.47823912,-38.83443289,56.24873122,-38.76104247,16.61854748
6.48824412,0.20362474,6.48824412,-39.03469517,56.78497327,-39.25670430,16.89741300
6.49824912,0.21340978,6.49824912,-39.23560693,57.32512271,-39.75805033,17.18020816
6.50825413,0.22317345,6.50825413,-39.43716916,57.86919963,-40.26513465,17.46698315
6.51825913,0.23291478,6.51825913,-39.63938287,58.41722423,-40.77801171,17.75778874
6.52826413,0.24263279,6.52826413,-39.84224905,58.96921673,-41.29673637,18.05267625
6.53826913,0.25232652,6.53826913,-40.04576872,59.52519745,-41.82136389,18.35169763
6.54827414,0.26199500,6.54827414,-40.24994287,60.08518677,-42.35194991,18.65490537
6.55827914,0.27163724,6.55827914,-40.45477250,60.64920511,-42.88855051,18.96235259
6.56828414,0.28125230,6.56828414,-40.66025861,61.21727298,-43.43122213,19.27409302
6.57828914,0.29083920,6.57828914,-40.86640221,61.78941095,-43.98002163,19.59018096
6.58829415,0.30039699,6.58829415,-41.07320430,62.36563966,-44.53500630,19.91067136
6.59829915,0.30992471,6.59829915,-41.28066587,62.94597980,-45.09623380,20.23561977
6.60830415,0.31942141,6.60830415,-41.48878794,63.53045215,-45.66376223,20.56508237
6.61830915,0.32888613,6.61830915,-41.69757150,64.11907753,-46.23765011,20.89911596
6.62831416,0.33831793,6.62831416,-41.90701755,64.71187685,-46.81795634,21.23777800
6.63831916,0.34771587,6.63831916,-42.11712710,65.30887107,-47.40474027,21.58112658
6.64832416,0.35707900,6.64832416,-42.32790114,65.91008122,-47.99806166,21.92922043
6.65832916,0.36640639,6.65832916,-42.53934068,66.51552841,-48.59798069,22.28211894
6.66833417,0.37569710,6.66833417,-42.75144672,67.12523379,-49.20455796,22.63988217
6.67833917,0.38495020,6.67833917,-42.96422026,67.73921860,-49.81785451,23.00257084
6.68834417,0.39416477,6.68834417,-43.17766230,68.35750413,-50.43793180,23.37024634
6.69834917,0.40333988,6.69834917,-43.39177384,68.98011176,-51.06485171,23.74297073
6.70835418,0.41247462,6.70835418,-43.60655590,69.60706292,-51.69867657,24.12080677
6.71835918,0.42156807,6.71835918,-43.82200945,70.23837910,-52.33946915,24.50381792
6.72836418,0.43061933,6.72836418,-44.03813552,70.87408187,-52.98729262,24.89206831
6.73836918,0.43962748,6.73836918,-44.25493510,71.51419287,-53.64221064,25.28562279
6.74837419,0.44859162,6.74837419,-44.47240918,72.15873380,-54.30428727,25.68454692
6.75837919,0.45751086,6.75837919,-44.69055878,72.80772642,-54.97358703,26.08890697
6.76838419,0.46638430,6.76838419,-44.90938490,73.46119258,-55.65017488,26.49876994
6.77838919,0.47521106,6.77838919,-45.12888853,74.11915418,-56.33411625,26.91420356
6.78839420,0.48399024,6.78839420,-45.34907067,74.78163318,-57.02547698,27.33527630
6.79839920,0.49272099,6.79839920,-45.56993234,75.44865164,-57.72432340,27.76205735
6.80840420,0.50140241,6.80840420,-45.79147453,76.12023166,-58.43072227,28.19461667
6.81840920,0.51003364,6.81840920,-46.01369823,76.79639541,-59.14474083,28.63302497
6.82841421,0.51861382,6.82841421,-46.23660447,77.47716515,-59.86644674,29.07735373
6.83841921,0.52714208,6.83841921,-46.46019422,78.16256317,-60.59590817,29.52767520
6.84842421,0.53561758,6.84842421,-46.68446850,78.85261188,-61.33319371,29.98406238
6.85842921,0.54403946,6.85842921,-46.90942832,79.54733370,-62.07837244,30.44658908
6.86843422,0.55240688,6.86843422,-47.13507465,80.24675117,-62.83151391,30.91532991
6.87843922,0.56071901,6.87843922,-47.36140852,80.95088687,-63.59268812,31.39036023
6.88844422,0.56897502,6.88844422,-47.58843093,81.65976346,-64.36196556,31.87175626
6.89844922,0.57717406,6.89844922,-47.81614286,82.37340365,-65.13941719,32.35959500
6.90845423,0.58531534,6.90845423,-48.04454534,83.09183025,-65.92511444,32.85395426
6.91845923,0.59339802,6.91845923,-48.27363934,83.81506612,-66.71912923,33.35491270
6.92846423,0.60142130,6.92846423,-48.50342589,84.54313420,-67.52153396,33.86254980
6.93846923,0.60938439,6.93846923,-48.73390598,85.27605747,-68.33240150,34.37694589
6.94847424,0.61728647,6.94847424,-48.96508060,86.01385902,-69.15180522,34.89818212
6.95847924,0.62512676,6.95847924,-49.19695078,86.75656198,-69.97981897,35.42634053
6.96848424,0.63290448,6.96848424,-49.42951749,87.50418956,-70.81651711,35.96150399
6.97848924,0.64061885,6.97848924,-49.66278175,88.25676505,-71.66197446,36.50375626
6.98849425,0.64826909,6.98849425,-49.89674456,89.01431180,-72.51626636,37.05318198
6.99849925,0.65585444,6.99849925,-50.13140692,89.77685321,-73.37946865,37.60986666
7.00850425,0.66337414,7.00850425,-50.36676982,90.54441279,-74.25165764,38.17389670
7.01850925,0.67082743,7.01850925,-50.60283428,91.31701410,-75.13291018,38.74535941
7.02851426,0.67821358,7.02851426,-50.83960129,92.09468075,-76.02330360,39.32434301
7.03851926,0.68553184,7.03851926,-51.07707186,92.87743647,-76.92291575,39.91093662
7.04852426,0.69278147,7.04852426,-51.31524698,93.66530500,-77.83182498,40.50523030
7.05852926,0.69996176,7.05852926,-51.55412766,94.45831020,-78.75011016,41.10731504
7.06853427,0.70707199,7.06853427,-51.79371490,95.25647598,-79.67785066,41.71728274
7.07853927,0.71411143,7.07853927,-52.03400971,96.05982632,-80.61512639,42.33522628
7.08854427,0.72107940,7.08854427,-52.27501307,96.86838528,-81.56201776,42.96123948
7.09854927,0.72797518,7.09854927,-52.51672600,97.68217697,-82.51860570,43.59541713
7.10855428,0.73479810,7.10855428,-52.75914949,98.50122560,-83.48497168,44.23785497
7.11855928,0.74154746,7.11855928,-53.00228455,99.32555543,-84.46119769,44.88864975
7.12856428,0.74822260,7.12856428,-53.24613218,100.15519079,-85.44736623,45.54789919
7.13856928,0.75482283,7.13856928,-53.49069337,100.99015611,-86.44356036,46.21570199
7.14857429,0.76134751,7.14857429,-53.73596914,101.83047585,-87.44986366,46.89215789
7.15857929,0.76779598,7.15857929,-53.98196048,102.67617457,-88.46636024,47.57736761
7.16858429,0.77416760,7.16858429,-54.22866840,103.52727690,-89.49313476,48.27143291
7.17858929,0.78046172,7.17858929,-54.47609389,104.38380753,-90.53027241,48.97445656
7.18859430,0.78667772,7.18859430,-54.72423796,105.24579122,-91.57785893,49.68654239
7.19859930,0.79281497,7.19859930,-54.97310161,106.11325282,-92.63598061,50.40779525
7.20860430,0.79887286,7.20860430,-55.22268584,106.98621724,-93.70472429,51.13832107
7.21860930,0.80485078,7.21860930,-55.47299165,107.86470946,-94.78417733,51.87822683
7.22861431,0.81074814,7.22861431,-55.72402004,108.74875454,-95.87442769,52.62762059
7.23861931,0.81656435,7.23861931,-55.97577202,109.63837760,-96.97556386,53.38661147
7.24862431,0.82229881,7.24862431,-56.22824858,110.53360384,-98.08767488,54.15530971
7.25862931,0.82795097,7.25862931,-56.48145074,111.43445855,-99.21085036,54.93382662
7.26863432,0.83352025,7.26863432,-56.73537948,112.34096705,-100.34518050,55.72227464
7.27863932,0.83900609,7.27863932,-56.99003581,113.25315478,-101.49075602,56.52076731
7.28864432,0.84440795,7.28864432,-57.24542074,114.17104722,-102.64766824,57.32941931
7.29864932,0.84972529,7.29864932,-57.50153526,115.09466994,-103.81600903,58.14834644
7.30865433,0.85495756,7.30865433,-57.75838037,116.02404857,-104.99587086,58.97766566
7.31865933,0.86010426,7.31865933,-58.01595708,116.95920883,-106.18734675,59.81749507
7.32866433,0.86516486,7.32866433,-58.27426639,117.90017650,-107.39053032,60.66795394
7.33866933,0.87013886,7.33866933,-58.53330930,118.84697743,-108.60551575,61.52916271
7.34867434,0.87502576,7.34867434,-58.79308681,119.79963755,-109.83239782,62.40124300
7.35867934,0.87982507,7.35867934,-59.05359992,120.75818287,-111.07127190,63.28431762
7.36868434,0.88453631,7.36868434,-59.31484964,121.72263947,-112.32223392,64.17851058
7.37868934,0.88915901,7.37868934,-59.57683697,122.69303350,-113.58538045,65.08394711
7.38869435,0.89369270,7.38869435,-59.83956290,123.66939118,-114.86080860,66.00075365
7.39869935,0.89813694,7.39869935,-60.10302844,124.65173881,-116.14861612,66.92905786
7.40870435,0.90249127,7.40870435,-60.36723459,125.64010276,-117.44890133,67.86898867
7.41870935,0.90675527,7.41870935,-60.63218235,126.63450948,-118.76176319,68.82067622
7.42871436,0.91092850,7.42871436,-60.89787272,127.63498550,-120.08730121,69.78425194
7.43871936,0.91501054,7.43871936,-61.16430671,128.64155740,-121.42561556,70.75984851
7.44872436,0.91900100,7.44872436,-61.43148532,129.65425186,-122.77680699,71.74759991
7.45872936,0.92289946,7.45872936,-61.69940955,130.67309563,-124.14097687,72.74764138
7.46873437,0.92670554,7.46873437,-61.96808039,131.69811551,-125.51822719,73.76010948
7.47873937,0.93041886,7.47873937,-62.23749886,132.72933841,-126.90866055,74.78514208
7.48874437,0.93403904,7.48874437,-62.50766594,133.76679130,-128.31238018,75.82287835
7.49874937,0.93756573,7.49874937,-62.77858265,134.81050121,-129.72948993,76.87345881
7.50875438,0.94099857,7.50875438,-63.05024999,135.86049527,-131.16009427,77.93702532
7.51875938,0.94433722,7.51875938,-63.32266895,136.91680068,-132.60429831,79.01372108
7.52876438,0.94758133,7.52876438,-63.59584054,137.97944469,-134.06220778,80.10369065
7.53876938,0.95073060,7.53876938,-63.86976577,139.04845466,-135.53392907,81.20707997
7.54877439,0.95378470,7.54877439,-64.14444562,140.12385800,-137.01956916,82.32403637
7.55877939,0.95674332,7.55877939,-64.41988111,141.20568221,-138.51923572,83.45470855
7.56878439,0.95960618,7.56878439,-64.69607323,142.29395486,-140.03303703,84.59924663
7.57878939,0.96237298,7.57878939,-64.97302298,143.38870361,-141.56108203,85.75780216
7.58879440,0.96504344,7.58879440,-65.25073138,144.48995616,-143.10348030,86.93052807
7.59879940,0.96761731,7.59879940,-65.52919941,145.59774032,-144.66034209,88.11757878
7.60880440,0.97009432,7.60880440,-65.80842808,146.71208397,-146.23177827,89.31911012
7.61880940,0.97247422,7.61880940,-66.08841839,147.83301505,-147.81790040,90.53527939
7.62881441,0.97475678,7.62881441,-66.36917135,148.96056159,-149.41882068,91.76624537
7.63881941,0.97694177,7.63881941,-66.65068796,150.09475170,-151.03465198,93.01216831
7.64882441,0.97902897,7.64882441,-66.93296921,151.23561355,-152.66550783,94.27320995
7.65882941,0.98101816,7.65882941,-67.21601610,152.38317541,-154.31150244,95.54953355
7.66883442,0.98290916,7.66883442,-67.49982965,153.53746560,-155.97275066,96.84130387
7.67883942,0.98470177,7.67883942,-67.78441085,154.69851253,-157.64936806,98.14868721
7.68884442,0.98639581,7.68884442,-68.06976070,155.86634470,-159.34147084,99.47185138
7.69884942,0.98799111,7.69884942,-68.35588020,157.04099065,-161.04917592,100.81096578
7.70885443,0.98948752,7.70885443,-68.64277036,158.22247905,-162.77260086,102.16620134
7.71885943,0.99088488,7.71885943,-68.93043218,159.41083860,-164.51186395,103.53773059
7.72886443,0.99218305,7.72886443,-69.21886665,160.60609809,-166.26708413,104.92572762
7.73886943,0.99338190,7.73886943,-69.50807479,161.80828641,-168.03838105,106.33036813
7.74887444,0.99448132,7.74887444,-69.79805758,163.01743249,-169.82587504,107.75182943
7.75887944,0.99548119,7.75887944,-70.08881604,164.23356538,-171.62968716,109.19029045
7.76888444,0.99638142,7.76888444,-70.38035116,165.45671416,-173.44993913,110.64593175
7.77888944,0.99718191,7.77888944,-70.67266395,166.68690803,-175.28675338,112.11893554
7.78889445,0.99788258,7.78889445,-70.96575541,167.92417625,-177.14025306,113.60948569
7.79889945,0.99848336,7.79889945,-71.25962653,169.16854815,-179.01056203,115.11776773
7.80890445,0.99898420,7.80890445,-71.55427833,170.42005315,-180.89780484,116.64396888
7.81890945,0.99938503,7.81890945,-71.84971180,171.67872074,-182.80210677,118.18827806
7.82891446,0.99968583,7.82891446,-72.14592794,172.94458051,-184.72359382,119.75088588
7.83891946,0.99988657,7.83891946,-72.44292776,174.21766209,-186.66239268,121.33198470
7.84892446,0.99998721,7.84892446,-72.74071225,175.49799522,-188.61863082,122.93176858
7.85892946,0.99998776,7.85892946,-73.03928242,176.78560971,-190.59243637,124.55043335
7.86893447,0.99988821,7.86893447,-73.33863927,178.08053544,-192.58393824,126.18817658
7.87893947,0.99968857,7.87893947,-73.63878380,179.38280239,-194.59326604,127.84519763
7.88894447,0.99938886,7.88894447,-73.93971701,180.69244058,-196.62055014,129.52169762
7.89894947,0.99898912,7.89894947,-74.24143991,182.00948016,-198.66592162,131.21787950
7.90895448,0.99848937,7.90895448,-74.54395349,183.33395132,-200.72951234,132.93394801
7.91895948,0.99788968,7.91895948,-74.84725876,184.66588433,-202.81145485,134.67010971
7.92896448,0.99719010,7.92896448,-75.15135672,186.00530957,-204.91188250,136.42657300
7.93896948,0.99639071,7.93896948,-75.45624837,187.35225748,-207.03092935,138.20354815
7.94897449,0.99549157,7.94897449,-75.76193471,188.70675856,-209.16873024,140.00124726
7.95897949,0.99449279,7.95897949,-76.06841674,190.06884343,-211.32542076,141.81988433
7.96898449,0.99339446,7.96898449,-76.37569547,191.43854276,-213.50113725,143.65967526
7.97898949,0.99219669,7.97898949,-76.68377189,192.81588731,-215.69601681,145.52083782
7.98899450,0.99089960,7.98899450,-76.99264701,194.20090792,-217.91019732,147.40359174
7.99899950,0.98950332,7.99899950,-77.30232183,195.59363550,-220.14381742,149.30815864
8.00900450,0.98800800,8.00900450,-77.61279735,196.99410106,-222.39701652,151.23476212
8.01900950,0.98641378,8.01900950,-77.92407457,198.40233567,-224.66993481,153.18362772
8.02901451,0.98472081,8.02901451,-78.23615450,199.81837049,-226.96271326,155.15498296
8.03901951,0.98292928,8.03901951,-78.54903813,201.24223677,-229.27549360,157.14905735
8.04902451,0.98103936,8.04902451,-78.86272646,202.67396581,-231.60841838,159.16608241
8.05902951,0.97905124,8.05902951,-79.17722051,204.11358903,-233.96163090,161.20629166
8.06903452,0.97696511,8.06903452,-79.49252126,205.56113790,-236.33527527,163.26992065
8.07903952,0.97478119,8.07903952,-79.80862973,207.01664399,-238.72949639,165.35720700
8.08904452,0.97249970,8.08904452,-80.12554690,208.48013893,-241.14443996,167.46839035
8.09904952,0.97012086,8.09904952,-80.44327379,209.95165445,-243.58025247,169.60371246
8.10905453,0.96764491,8.10905453,-80.76181140,211.43122236,-246.03708123,171.76341715
8.11905953,0.96507210,8.11905953,-81.08116072,212.91887453,-248.51507434,173.94775034
8.12906453,0.96240268,8.12906453,-81.40132277,214.41464295,-251.01438071,176.15696008
8.13906953,0.95963693,8.13906953,-81.72229853,215.91855964,-253.53515007,178.39129657
8.14907454,0.95677513,8.14907454,-82.04408901,217.43065676,-256.07753296,180.65101212
8.15907954,0.95381755,8.15907954,-82.36669522,218.95096650,-258.64168074,182.93636124
8.16908454,0.95076449,8.16908454,-82.69011815,220.47952116,-261.22774561,185.24760058
8.17908954,0.94761626,8.17908954,-83.01435881,222.01635311,-263.83588055,187.58498903
8.18909455,0.94437318,8.18909455,-83.33941819,223.56149481,-266.46623943,189.94878766
8.19909955,0.94103557,8.19909955,-83.66529730,225.11497880,-269.11897689,192.33925976
8.20910455,0.93760376,8.20910455,-83.99199715,226.67683771,-271.79424845,194.75667089
8.21910955,0.93407809,8.21910955,-84.31951872,228.24710422,-274.49221045,197.20128882
8.22911456,0.93045893,8.22911456,-84.64786303,229.82581113,-277.21302007,199.67338364
8.23911956,0.92674662,8.23911956,-84.97703108,231.41299130,-279.95683534,202.17322769
8.24912456,0.92294155,8.24912456,-85.30702386,233.00867769,-282.72381514,204.70109564
8.25912956,0.91904410,8.25912956,-85.63784238,234.61290333,-285.51411920,207.25726445
8.26913457,0.91505465,8.26913457,-85.96948764,236.22570132,-288.32790810,209.84201345
8.27913957,0.91097360,8.27913957,-86.30196064,237.84710488,-291.16534328,212.45562429
8.28914457,0.90680137,8.28914457,-86.63526238,239.47714728,-294.02658704,215.09838100
8.29914957,0.90253836,8.29914957,-86.96939386,241.11586187,-296.91180256,217.77056999
